freq,psd_x,psd_y,psd_z,psd_xyz
118.5,8747.9,874.8,437.4,9622.7
118.6,8720.4,872.0,436.0,9592.5
118.7,8693.1,869.3,434.7,9562.4
118.8,8666.0,866.6,433.3,9532.6
118.9,8639.1,863.9,432.0,9503.0
119.0,8612.4,861.2,430.6,9473.6
119.1,8585.8,858.6,429.3,9444.4
119.2,8559.4,855.9,428.0,9415.3
119.3,8533.2,853.3,426.7,9386.5
119.4,8507.1,850.7,425.4,9357.9
119.5,8481.3,848.1,424.1,9329.4
119.6,8455.6,845.6,422.8,9301.1
119.7,8430.0,843.0,421.5,9273.0
119.8,8404.7,840.5,420.2,9245.1
119.9,8379.5,837.9,419.0,9217.4
120.0,8354.4,835.4,417.7,9189.9
120.1,8329.5,833.0,416.5,9162.5
120.2,8304.8,830.5,415.2,9135.3
120.3,8280.3,828.0,414.0,9108.3
120.4,8255.9,825.6,412.8,9081.5
120.5,8231.6,823.2,411.6,9054.8
120.6,8207.5,820.8,410.4,9028.3
120.7,8183.6,818.4,409.2,9002.0
120.8,8159.8,816.0,408.0,8975.8
120.9,8136.2,813.6,406.8,8949.8
121.0,8112.7,811.3,405.6,8924.0
121.1,8089.4,808.9,404.5,8898.3
121.2,8066.2,806.6,403.3,8872.8
121.3,8043.1,804.3,402.2,8847.4
121.4,8020.2,802.0,401.0,8822.2
121.5,7997.5,799.7,399.9,8797.2
121.6,7974.8,797.5,398.7,8772.3
121.7,7952.4,795.2,397.6,8747.6
121.8,7930.0,793.0,396.5,8723.0
121.9,7907.8,790.8,395.4,8698.6
122.0,7885.7,788.6,394.3,8674.3
122.1,7863.8,786.4,393.2,8650.2
122.2,7842.0,784.2,392.1,8626.2
122.3,7820.4,782.0,391.0,8602.4
122.4,7798.8,779.9,389.9,8578.7
122.5,7777.4,777.7,388.9,8555.2
122.6,7756.1,775.6,387.8,8531.8
122.7,7735.0,773.5,386.8,8508.5
122.8,7714.0,771.4,385.7,8485.4
122.9,7693.1,769.3,384.7,8462.4
123.0,7672.3,767.2,383.6,8439.6
123.1,7651.7,765.2,382.6,8416.9
123.2,7631.2,763.1,381.6,8394.3
123.3,7610.8,761.1,380.5,8371.8
123.4,7590.5,759.0,379.5,8349.5
123.5,7570.3,757.0,378.5,8327.4
123.6,7550.3,755.0,377.5,8305.3
123.7,7530.4,753.0,376.5,8283.4
123.8,7510.6,751.1,375.5,8261.6
123.9,7490.9,749.1,374.5,8240.0
124.0,7471.3,747.1,373.6,8218.5
124.1,7451.9,745.2,372.6,8197.1
124.2,7432.5,743.3,371.6,8175.8
124.3,7413.3,741.3,370.7,8154.6
124.4,7394.2,739.4,369.7,8133.6
124.5,7375.2,737.5,368.8,8112.7
124.6,7356.3,735.6,367.8,8091.9
124.7,7337.5,733.7,366.9,8071.2
124.8,7318.8,731.9,365.9,8050.7
124.9,7300.2,730.0,365.0,8030.2
125.0,7281.8,728.2,364.1,8009.9
125.1,7263.4,726.3,363.2,7989.7
125.2,7245.1,724.5,362.3,7969.6
125.3,7227.0,722.7,361.3,7949.7
125.4,7208.9,720.9,360.4,7929.8
125.5,7191.0,719.1,359.5,7910.1
125.6,7173.1,717.3,358.7,7890.4
125.7,7155.4,715.5,357.8,7870.9
125.8,7137.7,713.8,356.9,7851.5
125.9,7120.2,712.0,356.0,7832.2
126.0,7102.7,710.3,355.1,7813.0
126.1,7085.4,708.5,354.3,7793.9
126.2,7068.1,706.8,353.4,7774.9
126.3,7050.9,705.1,352.5,7756.0
126.4,7033.9,703.4,351.7,7737.3
126.5,7016.9,701.7,350.8,7718.6
126.6,7000.0,700.0,350.0,7700.0
126.7,6983.2,698.3,349.2,7681.5
126.8,6966.5,696.7,348.3,7663.2
126.9,6949.9,695.0,347.5,7644.9
127.0,6933.4,693.3,346.7,7626.8
127.1,6917.0,691.7,345.8,7608.7
127.2,6900.7,690.1,345.0,7590.7
127.3,6884.4,688.4,344.2,7572.9
127.4,6868.3,686.8,343.4,7555.1
127.5,6852.2,685.2,342.6,7537.4
127.6,6836.2,683.6,341.8,7519.8
127.7,6820.3,682.0,341.0,7502.3
127.8,6804.5,680.4,340.2,7484.9
127.9,6788.8,678.9,339.4,7467.6
128.0,6773.1,677.3,338.7,7450.4
128.1,6757.6,675.8,337.9,7433.3
128.2,6742.1,674.2,337.1,7416.3
128.3,6726.7,672.7,336.3,7399.4
128.4,6711.4,671.1,335.6,7382.5
128.5,6696.2,669.6,334.8,7365.8
128.6,6681.0,668.1,334.1,7349.1
128.7,6666.0,666.6,333.3,7332.5
128.8,6651.0,665.1,332.5,7316.1
128.9,6636.1,663.6,331.8,7299.7
129.0,6621.2,662.1,331.1,7283.3
129.1,6606.5,660.6,330.3,7267.1
129.2,6591.8,659.2,329.6,7251.0
129.3,6577.2,657.7,328.9,7234.9
129.4,6562.7,656.3,328.1,7218.9
129.5,6548.2,654.8,327.4,7203.0
129.6,6533.9,653.4,326.7,7187.2
129.7,6519.6,652.0,326.0,7171.5
129.8,6505.3,650.5,325.3,7155.9
129.9,6491.2,649.1,324.6,7140.3
130.0,6477.1,647.7,323.9,7124.8
130.1,6463.1,646.3,323.2,7109.4
130.2,6449.2,644.9,322.5,7094.1
130.3,6435.3,643.5,321.8,7078.8
130.4,6421.5,642.2,321.1,7063.7
130.5,6407.8,640.8,320.4,7048.6
130.6,6394.1,639.4,319.7,7033.6
130.7,6380.6,638.1,319.0,7018.6
130.8,6367.1,636.7,318.4,7003.8
130.9,6353.6,635.4,317.7,6989.0
131.0,6340.2,634.0,317.0,6974.3
131.1,6326.9,632.7,316.3,6959.6
131.2,6313.7,631.4,315.7,6945.1
131.3,6300.5,630.1,315.0,6930.6
131.4,6287.4,628.7,314.4,6916.2
131.5,6274.4,627.4,313.7,6901.8
131.6,6261.4,626.1,313.1,6887.5
131.7,6248.5,624.8,312.4,6873.3
131.8,6235.6,623.6,311.8,6859.2
131.9,6222.9,622.3,311.1,6845.1
132.0,6210.1,621.0,310.5,6831.2
132.1,6197.5,619.7,309.9,6817.2
132.2,6184.9,618.5,309.2,6803.4
132.3,6172.4,617.2,308.6,6789.6
132.4,6159.9,616.0,308.0,6775.9
132.5,6147.5,614.7,307.4,6762.2
132.6,6135.2,613.5,306.8,6748.7
132.7,6122.9,612.3,306.1,6735.2
132.8,6110.6,611.1,305.5,6721.7
132.9,6098.5,609.8,304.9,6708.3
133.0,6086.4,608.6,304.3,6695.0
133.1,6074.3,607.4,303.7,6681.8
133.2,6062.3,606.2,303.1,6668.6
133.3,6050.4,605.0,302.5,6655.5
133.4,6038.5,603.9,301.9,6642.4
133.5,6026.7,602.7,301.3,6629.4
133.6,6015.0,601.5,300.7,6616.5
133.7,6003.3,600.3,300.2,6603.6
133.8,5991.6,599.2,299.6,6590.8
133.9,5980.1,598.0,299.0,6578.1
134.0,5968.5,596.9,298.4,6565.4
134.1,5957.1,595.7,297.9,6552.8
134.2,5945.6,594.6,297.3,6540.2
134.3,5934.3,593.4,296.7,6527.7
134.4,5923.0,592.3,296.1,6515.3
134.5,5911.7,591.2,295.6,6502.9
134.6,5900.5,590.1,295.0,6490.6
134.7,5889.4,588.9,294.5,6478.3
134.8,5878.3,587.8,293.9,6466.1
134.9,5867.2,586.7,293.4,6454.0
135.0,5856.2,585.6,292.8,6441.9
135.1,5845.3,584.5,292.3,6429.8
135.2,5834.4,583.4,291.7,6417.9
135.3,5823.6,582.4,291.2,6405.9
135.4,5812.8,581.3,290.6,6394.1
135.5,5802.1,580.2,290.1,6382.3
135.6,5791.4,579.1,289.6,6370.5
135.7,5780.8,578.1,289.0,6358.8
135.8,5770.2,577.0,288.5,6347.2
135.9,5759.6,576.0,288.0,6335.6
136.0,5749.2,574.9,287.5,6324.1
136.1,5738.7,573.9,286.9,6312.6
136.2,5728.3,572.8,286.4,6301.2
136.3,5718.0,571.8,285.9,6289.8
136.4,5707.7,570.8,285.4,6278.5
136.5,5697.5,569.7,284.9,6267.2
136.6,5687.3,568.7,284.4,6256.0
136.7,5677.1,567.7,283.9,6244.9
136.8,5667.0,566.7,283.4,6233.7
136.9,5657.0,565.7,282.8,6222.7
137.0,5647.0,564.7,282.3,6211.7
137.1,5637.0,563.7,281.9,6200.7
137.2,5627.1,562.7,281.4,6189.8
137.3,5617.2,561.7,280.9,6179.0
137.4,5607.4,560.7,280.4,6168.2
137.5,5597.6,559.8,279.9,6157.4
137.6,5587.9,558.8,279.4,6146.7
137.7,5578.2,557.8,278.9,6136.0
137.8,5568.6,556.9,278.4,6125.4
137.9,5559.0,555.9,277.9,6114.9
138.0,5549.4,554.9,277.5,6104.4
138.1,5539.9,554.0,277.0,6093.9
138.2,5530.4,553.0,276.5,6083.5
138.3,5521.0,552.1,276.1,6073.1
138.4,5511.6,551.2,275.6,6062.8
138.5,5502.3,550.2,275.1,6052.5
138.6,5493.0,549.3,274.6,6042.3
138.7,5483.7,548.4,274.2,6032.1
138.8,5474.5,547.5,273.7,6022.0
138.9,5465.3,546.5,273.3,6011.9
139.0,5456.2,545.6,272.8,6001.8
139.1,5447.1,544.7,272.4,5991.8
139.2,5438.1,543.8,271.9,5981.9
139.3,5429.0,542.9,271.5,5971.9
139.4,5420.1,542.0,271.0,5962.1
139.5,5411.1,541.1,270.6,5952.3
139.6,5402.2,540.2,270.1,5942.5
139.7,5393.4,539.3,269.7,5932.7
139.8,5384.6,538.5,269.2,5923.0
139.9,5375.8,537.6,268.8,5913.4
140.0,5367.1,536.7,268.4,5903.8
140.1,5358.4,535.8,267.9,5894.2
140.2,5349.7,535.0,267.5,5884.7
140.3,5341.1,534.1,267.1,5875.2
140.4,5332.5,533.3,266.6,5865.8
140.5,5324.0,532.4,266.2,5856.4
140.6,5315.5,531.5,265.8,5847.0
140.7,5307.0,530.7,265.4,5837.7
140.8,5298.6,529.9,264.9,5828.4
140.9,5290.2,529.0,264.5,5819.2
141.0,5281.8,528.2,264.1,5810.0
141.1,5273.5,527.4,263.7,5800.9
141.2,5265.2,526.5,263.3,5791.8
141.3,5257.0,525.7,262.8,5782.7
141.4,5248.8,524.9,262.4,5773.6
141.5,5240.6,524.1,262.0,5764.7
141.6,5232.5,523.2,261.6,5755.7
141.7,5224.4,522.4,261.2,5746.8
141.8,5216.3,521.6,260.8,5737.9
141.9,5208.2,520.8,260.4,5729.1
142.0,5200.3,520.0,260.0,5720.3
142.1,5192.3,519.2,259.6,5711.5
142.2,5184.4,518.4,259.2,5702.8
142.3,5176.5,517.6,258.8,5694.1
142.4,5168.6,516.9,258.4,5685.5
142.5,5160.8,516.1,258.0,5676.8
142.6,5153.0,515.3,257.6,5668.3
142.7,5145.2,514.5,257.3,5659.7
142.8,5137.5,513.7,256.9,5651.2
142.9,5129.8,513.0,256.5,5642.8
143.0,5122.1,512.2,256.1,5634.3
143.1,5114.5,511.5,255.7,5626.0
143.2,5106.9,510.7,255.3,5617.6
143.3,5099.3,509.9,255.0,5609.3
143.4,5091.8,509.2,254.6,5601.0
143.5,5084.3,508.4,254.2,5592.7
143.6,5076.8,507.7,253.8,5584.5
143.7,5069.4,506.9,253.5,5576.4
143.8,5062.0,506.2,253.1,5568.2
143.9,5054.6,505.5,252.7,5560.1
144.0,5047.3,504.7,252.4,5552.0
144.1,5040.0,504.0,252.0,5544.0
144.2,5032.7,503.3,251.6,5536.0
144.3,5025.5,502.5,251.3,5528.0
144.4,5018.2,501.8,250.9,5520.1
144.5,5011.1,501.1,250.6,5512.2
144.6,5003.9,500.4,250.2,5504.3
144.7,4996.8,499.7,249.8,5496.5
144.8,4989.7,499.0,249.5,5488.6
144.9,4982.6,498.3,249.1,5480.9
145.0,4975.6,497.6,248.8,5473.1
145.1,4968.6,496.9,248.4,5465.4
145.2,4961.6,496.2,248.1,5457.8
145.3,4954.6,495.5,247.7,5450.1
145.4,4947.7,494.8,247.4,5442.5
145.5,4940.8,494.1,247.0,5434.9
145.6,4934.0,493.4,246.7,5427.4
145.7,4927.1,492.7,246.4,5419.9
145.8,4920.3,492.0,246.0,5412.4
145.9,4913.6,491.4,245.7,5404.9
146.0,4906.8,490.7,245.3,5397.5
146.1,4900.1,490.0,245.0,5390.1
146.2,4893.4,489.3,244.7,5382.7
146.3,4886.7,488.7,244.3,5375.4
146.4,4880.1,488.0,244.0,5368.1
146.5,4873.5,487.3,243.7,5360.8
146.6,4866.9,486.7,243.3,5353.6
146.7,4860.4,486.0,243.0,5346.4
146.8,4853.8,485.4,242.7,5339.2
146.9,4847.3,484.7,242.4,5332.1
147.0,4840.9,484.1,242.0,5324.9
147.1,4834.4,483.4,241.7,5317.8
147.2,4828.0,482.8,241.4,5310.8
147.3,4821.6,482.2,241.1,5303.7
147.4,4815.2,481.5,240.8,5296.7
147.5,4808.9,480.9,240.4,5289.8
147.6,4802.6,480.3,240.1,5282.8
147.7,4796.3,479.6,239.8,5275.9
147.8,4790.0,479.0,239.5,5269.0
147.9,4783.8,478.4,239.2,5262.2
148.0,4777.6,477.8,238.9,5255.3
148.1,4771.4,477.1,238.6,5248.5
148.2,4765.2,476.5,238.3,5241.7
148.3,4759.1,475.9,238.0,5235.0
148.4,4753.0,475.3,237.6,5228.3
148.5,4746.9,474.7,237.3,5221.6
148.6,4740.8,474.1,237.0,5214.9
148.7,4734.8,473.5,236.7,5208.3
148.8,4728.8,472.9,236.4,5201.6
148.9,4722.8,472.3,236.1,5195.1
149.0,4716.8,471.7,235.8,5188.5
149.1,4710.9,471.1,235.5,5182.0
149.2,4705.0,470.5,235.2,5175.4
149.3,4699.1,469.9,235.0,5169.0
149.4,4693.2,469.3,234.7,5162.5
149.5,4687.3,468.7,234.4,5156.1
149.6,4681.5,468.2,234.1,5149.7
149.7,4675.7,467.6,233.8,5143.3
149.8,4670.0,467.0,233.5,5136.9
149.9,4664.2,466.4,233.2,5130.6
150.0,4658.5,465.8,232.9,5124.3
150.1,4652.8,465.3,232.6,5118.0
150.2,4647.1,464.7,232.4,5111.8
150.3,4641.4,464.1,232.1,5105.6
150.4,4635.8,463.6,231.8,5099.4
150.5,4630.2,463.0,231.5,5093.2
150.6,4624.6,462.5,231.2,5087.0
150.7,4619.0,461.9,231.0,5080.9
150.8,4613.5,461.3,230.7,5074.8
150.9,4607.9,460.8,230.4,5068.7
151.0,4602.4,460.2,230.1,5062.7
151.1,4597.0,459.7,229.8,5056.7
151.2,4591.5,459.2,229.6,5050.7
151.3,4586.1,458.6,229.3,5044.7
151.4,4580.7,458.1,229.0,5038.7
151.5,4575.3,457.5,228.8,5032.8
151.6,4569.9,457.0,228.5,5026.9
151.7,4564.5,456.5,228.2,5021.0
151.8,4559.2,455.9,228.0,5015.1
151.9,4553.9,455.4,227.7,5009.3
152.0,4548.6,454.9,227.4,5003.5
152.1,4543.3,454.3,227.2,4997.7
152.2,4538.1,453.8,226.9,4991.9
152.3,4532.9,453.3,226.6,4986.2
152.4,4527.7,452.8,226.4,4980.4
152.5,4522.5,452.2,226.1,4974.7
152.6,4517.3,451.7,225.9,4969.1
152.7,4512.2,451.2,225.6,4963.4
152.8,4507.1,450.7,225.4,4957.8
152.9,4502.0,450.2,225.1,4952.1
153.0,4496.9,449.7,224.8,4946.6
153.1,4491.8,449.2,224.6,4941.0
153.2,4486.8,448.7,224.3,4935.4
153.3,4481.7,448.2,224.1,4929.9
153.4,4476.7,447.7,223.8,4924.4
153.5,4471.8,447.2,223.6,4918.9
153.6,4466.8,446.7,223.3,4913.5
153.7,4461.9,446.2,223.1,4908.0
153.8,4456.9,445.7,222.8,4902.6
153.9,4452.0,445.2,222.6,4897.2
154.0,4447.1,444.7,222.4,4891.8
154.1,4442.3,444.2,222.1,4886.5
154.2,4437.4,443.7,221.9,4881.2
154.3,4432.6,443.3,221.6,4875.8
154.4,4427.8,442.8,221.4,4870.6
154.5,4423.0,442.3,221.1,4865.3
154.6,4418.2,441.8,220.9,4860.0
154.7,4413.5,441.3,220.7,4854.8
154.8,4408.7,440.9,220.4,4849.6
154.9,4404.0,440.4,220.2,4844.4
155.0,4399.3,439.9,220.0,4839.2
155.1,4394.6,439.5,219.7,4834.1
155.2,4390.0,439.0,219.5,4829.0
155.3,4385.3,438.5,219.3,4823.9
155.4,4380.7,438.1,219.0,4818.8
155.5,4376.1,437.6,218.8,4813.7
155.6,4371.5,437.1,218.6,4808.6
155.7,4366.9,436.7,218.3,4803.6
155.8,4362.4,436.2,218.1,4798.6
155.9,4357.8,435.8,217.9,4793.6
156.0,4353.3,435.3,217.7,4788.6
156.1,4348.8,434.9,217.4,4783.7
156.2,4344.3,434.4,217.2,4778.8
156.3,4339.9,434.0,217.0,4773.8
156.4,4335.4,433.5,216.8,4769.0
156.5,4331.0,433.1,216.5,4764.1
156.6,4326.6,432.7,216.3,4759.2
156.7,4322.2,432.2,216.1,4754.4
156.8,4317.8,431.8,215.9,4749.6
156.9,4313.4,431.3,215.7,4744.8
157.0,4309.1,430.9,215.5,4740.0
157.1,4304.7,430.5,215.2,4735.2
157.2,4300.4,430.0,215.0,4730.5
157.3,4296.1,429.6,214.8,4725.7
157.4,4291.8,429.2,214.6,4721.0
157.5,4287.6,428.8,214.4,4716.3
157.6,4283.3,428.3,214.2,4711.7
157.7,4279.1,427.9,214.0,4707.0
157.8,4274.9,427.5,213.7,4702.4
157.9,4270.7,427.1,213.5,4697.7
158.0,4266.5,426.6,213.3,4693.1
158.1,4262.3,426.2,213.1,4688.6
158.2,4258.2,425.8,212.9,4684.0
158.3,4254.0,425.4,212.7,4679.4
158.4,4249.9,425.0,212.5,4674.9
158.5,4245.8,424.6,212.3,4670.4
158.6,4241.7,424.2,212.1,4665.9
158.7,4237.7,423.8,211.9,4661.4
158.8,4233.6,423.4,211.7,4657.0
158.9,4229.6,423.0,211.5,4652.5
159.0,4225.5,422.6,211.3,4648.1
159.1,4221.5,422.2,211.1,4643.7
159.2,4217.5,421.8,210.9,4639.3
159.3,4213.5,421.4,210.7,4634.9
159.4,4209.6,421.0,210.5,4630.5
159.5,4205.6,420.6,210.3,4626.2
159.6,4201.7,420.2,210.1,4621.9
159.7,4197.8,419.8,209.9,4617.5
159.8,4193.9,419.4,209.7,4613.2
159.9,4190.0,419.0,209.5,4609.0
160.0,4186.1,418.6,209.3,4604.7
160.1,4182.2,418.2,209.1,4600.5
160.2,4178.4,417.8,208.9,4596.2
160.3,4174.6,417.5,208.7,4592.0
160.4,4170.7,417.1,208.5,4587.8
160.5,4166.9,416.7,208.3,4583.6
160.6,4163.1,416.3,208.2,4579.5
160.7,4159.4,415.9,208.0,4575.3
160.8,4155.6,415.6,207.8,4571.2
160.9,4151.9,415.2,207.6,4567.1
161.0,4148.1,414.8,207.4,4563.0
161.1,4144.4,414.4,207.2,4558.9
161.2,4140.7,414.1,207.0,4554.8
161.3,4137.0,413.7,206.9,4550.7
161.4,4133.4,413.3,206.7,4546.7
161.5,4129.7,413.0,206.5,4542.7
161.6,4126.0,412.6,206.3,4538.7
161.7,4122.4,412.2,206.1,4534.7
161.8,4118.8,411.9,205.9,4530.7
161.9,4115.2,411.5,205.8,4526.7
162.0,4111.6,411.2,205.6,4522.8
162.1,4108.0,410.8,205.4,4518.8
162.2,4104.5,410.4,205.2,4514.9
162.3,4100.9,410.1,205.0,4511.0
162.4,4097.4,409.7,204.9,4507.1
162.5,4093.8,409.4,204.7,4503.2
162.6,4090.3,409.0,204.5,4499.4
162.7,4086.8,408.7,204.3,4495.5
162.8,4083.3,408.3,204.2,4491.7
162.9,4079.9,408.0,204.0,4487.9
163.0,4076.4,407.6,203.8,4484.0
163.1,4073.0,407.3,203.6,4480.3
163.2,4069.5,407.0,203.5,4476.5
163.3,4066.1,406.6,203.3,4472.7
163.4,4062.7,406.3,203.1,4469.0
163.5,4059.3,405.9,203.0,4465.2
163.6,4055.9,405.6,202.8,4461.5
163.7,4052.6,405.3,202.6,4457.8
163.8,4049.2,404.9,202.5,4454.1
163.9,4045.9,404.6,202.3,4450.4
164.0,4042.5,404.3,202.1,4446.8
164.1,4039.2,403.9,202.0,4443.1
164.2,4035.9,403.6,201.8,4439.5
164.3,4032.6,403.3,201.6,4435.9
164.4,4029.3,402.9,201.5,4432.3
164.5,4026.1,402.6,201.3,4428.7
164.6,4022.8,402.3,201.1,4425.1
164.7,4019.6,402.0,201.0,4421.5
164.8,4016.3,401.6,200.8,4418.0
164.9,4013.1,401.3,200.7,4414.4
165.0,4009.9,401.0,200.5,4410.9
165.1,4006.7,400.7,200.3,4407.4
165.2,4003.5,400.4,200.2,4403.9
165.3,4000.3,400.0,200.0,4400.4
165.4,3997.2,399.7,199.9,4396.9
165.5,3994.0,399.4,199.7,4393.4
165.6,3990.9,399.1,199.5,4390.0
165.7,3987.8,398.8,199.4,4386.5
165.8,3984.7,398.5,199.2,4383.1
165.9,3981.6,398.2,199.1,4379.7
166.0,3978.5,397.8,198.9,4376.3
166.1,3975.4,397.5,198.8,4372.9
166.2,3972.3,397.2,198.6,4369.5
166.3,3969.3,396.9,198.5,4366.2
166.4,3966.2,396.6,198.3,4362.8
166.5,3963.2,396.3,198.2,4359.5
166.6,3960.2,396.0,198.0,4356.2
166.7,3957.2,395.7,197.9,4352.9
166.8,3954.2,395.4,197.7,4349.6
166.9,3951.2,395.1,197.6,4346.3
167.0,3948.2,394.8,197.4,4343.0
167.1,3945.2,394.5,197.3,4339.7
167.2,3942.3,394.2,197.1,4336.5
167.3,3939.3,393.9,197.0,4333.3
167.4,3936.4,393.6,196.8,4330.0
167.5,3933.5,393.3,196.7,4326.8
167.6,3930.6,393.1,196.5,4323.6
167.7,3927.7,392.8,196.4,4320.4
167.8,3924.8,392.5,196.2,4317.3
167.9,3921.9,392.2,196.1,4314.1
168.0,3919.0,391.9,196.0,4310.9
168.1,3916.2,391.6,195.8,4307.8
168.2,3913.3,391.3,195.7,4304.7
168.3,3910.5,391.0,195.5,4301.5
168.4,3907.7,390.8,195.4,4298.4
168.5,3904.9,390.5,195.2,4295.3
168.6,3902.0,390.2,195.1,4292.3
168.7,3899.3,389.9,195.0,4289.2
168.8,3896.5,389.6,194.8,4286.1
168.9,3893.7,389.4,194.7,4283.1
169.0,3890.9,389.1,194.5,4280.0
169.1,3888.2,388.8,194.4,4277.0
169.2,3885.4,388.5,194.3,4274.0
169.3,3882.7,388.3,194.1,4271.0
169.4,3880.0,388.0,194.0,4268.0
169.5,3877.3,387.7,193.9,4265.0
169.6,3874.6,387.5,193.7,4262.0
169.7,3871.9,387.2,193.6,4259.1
169.8,3869.2,386.9,193.5,4256.1
169.9,3866.5,386.7,193.3,4253.2
170.0,3863.9,386.4,193.2,4250.3
170.1,3861.2,386.1,193.1,4247.4
170.2,3858.6,385.9,192.9,4244.5
170.3,3856.0,385.6,192.8,4241.6
170.4,3853.3,385.3,192.7,4238.7
170.5,3850.7,385.1,192.5,4235.8
170.6,3848.1,384.8,192.4,4232.9
170.7,3845.5,384.6,192.3,4230.1
170.8,3843.0,384.3,192.1,4227.3
170.9,3840.4,384.0,192.0,4224.4
171.0,3837.8,383.8,191.9,4221.6
171.1,3835.3,383.5,191.8,4218.8
171.2,3832.7,383.3,191.6,4216.0
171.3,3830.2,383.0,191.5,4213.2
171.4,3827.7,382.8,191.4,4210.4
171.5,3825.1,382.5,191.3,4207.7
171.6,3822.6,382.3,191.1,4204.9
171.7,3820.1,382.0,191.0,4202.2
171.8,3817.7,381.8,190.9,4199.4
171.9,3815.2,381.5,190.8,4196.7
172.0,3812.7,381.3,190.6,4194.0
172.1,3810.3,381.0,190.5,4191.3
172.2,3807.8,380.8,190.4,4188.6
172.3,3805.4,380.5,190.3,4185.9
172.4,3802.9,380.3,190.1,4183.2
172.5,3800.5,380.1,190.0,4180.6
172.6,3798.1,379.8,189.9,4177.9
172.7,3795.7,379.6,189.8,4175.3
172.8,3793.3,379.3,189.7,4172.6
172.9,3790.9,379.1,189.5,4170.0
173.0,3788.5,378.9,189.4,4167.4
173.1,3786.2,378.6,189.3,4164.8
173.2,3783.8,378.4,189.2,4162.2
173.3,3781.5,378.1,189.1,4159.6
173.4,3779.1,377.9,189.0,4157.0
173.5,3776.8,377.7,188.8,4154.5
173.6,3774.5,377.4,188.7,4151.9
173.7,3772.1,377.2,188.6,4149.3
173.8,3769.8,377.0,188.5,4146.8
173.9,3767.5,376.8,188.4,4144.3
174.0,3765.2,376.5,188.3,4141.8
174.1,3763.0,376.3,188.1,4139.3
174.2,3760.7,376.1,188.0,4136.8
174.3,3758.4,375.8,187.9,4134.3
174.4,3756.2,375.6,187.8,4131.8
174.5,3753.9,375.4,187.7,4129.3
174.6,3751.7,375.2,187.6,4126.8
174.7,3749.4,374.9,187.5,4124.4
174.8,3747.2,374.7,187.4,4121.9
174.9,3745.0,374.5,187.3,4119.5
175.0,3742.8,374.3,187.1,4117.1
175.1,3740.6,374.1,187.0,4114.7
175.2,3738.4,373.8,186.9,4112.3
175.3,3736.2,373.6,186.8,4109.9
175.4,3734.1,373.4,186.7,4107.5
175.5,3731.9,373.2,186.6,4105.1
175.6,3729.7,373.0,186.5,4102.7
175.7,3727.6,372.8,186.4,4100.4
175.8,3725.5,372.5,186.3,4098.0
175.9,3723.3,372.3,186.2,4095.7
176.0,3721.2,372.1,186.1,4093.3
176.1,3719.1,371.9,186.0,4091.0
176.2,3717.0,371.7,185.8,4088.7
176.3,3714.9,371.5,185.7,4086.4
176.4,3712.8,371.3,185.6,4084.1
176.5,3710.7,371.1,185.5,4081.8
176.6,3708.6,370.9,185.4,4079.5
176.7,3706.6,370.7,185.3,4077.2
176.8,3704.5,370.4,185.2,4074.9
176.9,3702.4,370.2,185.1,4072.7
177.0,3700.4,370.0,185.0,4070.4
177.1,3698.4,369.8,184.9,4068.2
177.2,3696.3,369.6,184.8,4066.0
177.3,3694.3,369.4,184.7,4063.7
177.4,3692.3,369.2,184.6,4061.5
177.5,3690.3,369.0,184.5,4059.3
177.6,3688.3,368.8,184.4,4057.1
177.7,3686.3,368.6,184.3,4054.9
177.8,3684.3,368.4,184.2,4052.7
177.9,3682.3,368.2,184.1,4050.6
178.0,3680.4,368.0,184.0,4048.4
178.1,3678.4,367.8,183.9,4046.2
178.2,3676.5,367.6,183.8,4044.1
178.3,3674.5,367.5,183.7,4042.0
178.4,3672.6,367.3,183.6,4039.8
178.5,3670.6,367.1,183.5,4037.7
178.6,3668.7,366.9,183.4,4035.6
178.7,3666.8,366.7,183.3,4033.5
178.8,3664.9,366.5,183.2,4031.4
178.9,3663.0,366.3,183.1,4029.3
179.0,3661.1,366.1,183.1,4027.2
179.1,3659.2,365.9,183.0,4025.1
179.2,3657.3,365.7,182.9,4023.0
179.3,3655.4,365.5,182.8,4021.0
179.4,3653.6,365.4,182.7,4018.9
179.5,3651.7,365.2,182.6,4016.9
179.6,3649.9,365.0,182.5,4014.8
179.7,3648.0,364.8,182.4,4012.8
179.8,3646.2,364.6,182.3,4010.8
179.9,3644.3,364.4,182.2,4008.8
180.0,3642.5,364.3,182.1,4006.8
180.1,3640.7,364.1,182.0,4004.8
180.2,3638.9,363.9,181.9,4002.8
180.3,3637.1,363.7,181.9,4000.8
180.4,3635.3,363.5,181.8,3998.8
180.5,3633.5,363.3,181.7,3996.8
180.6,3631.7,363.2,181.6,3994.9
180.7,3629.9,363.0,181.5,3992.9
180.8,3628.2,362.8,181.4,3991.0
180.9,3626.4,362.6,181.3,3989.0
181.0,3624.7,362.5,181.2,3987.1
181.1,3622.9,362.3,181.1,3985.2
181.2,3621.2,362.1,181.1,3983.3
181.3,3619.4,361.9,181.0,3981.4
181.4,3617.7,361.8,180.9,3979.5
181.5,3616.0,361.6,180.8,3977.6
181.6,3614.3,361.4,180.7,3975.7
181.7,3612.5,361.3,180.6,3973.8
181.8,3610.8,361.1,180.5,3971.9
181.9,3609.2,360.9,180.5,3970.1
